0.191686 0.663495 0.655997 -0.304466 0.352393 0.267542 0.109791 -0.890049 -0.0718547 -0.691379 0.10238 0.711582 0.202521 0.946877 -0.0246194 
0.262368 0.623607 0.656243 -0.334099 0.350132 0.271154 0.110206 -0.889796 -0.0708116 -0.691205 0.102837 0.711791 0.246327 0.939108 -0.0237764 
0.328532 0.598619 0.636718 -0.358206 0.350826 0.283499 0.0996286 -0.886918 -0.0685582 -0.691136 0.101944 0.712207 0.220543 0.93729 -0.0176506 
0.398779 0.553004 0.598975 -0.41999 0.350826 0.283499 0.0996286 -0.886918 -0.0660664 -0.690978 0.101919 0.712599 0.242796 0.940634 -0.0228054 
0.398779 0.553004 0.598975 -0.41999 0.352074 0.298091 0.0889469 -0.882765 -0.0619185 -0.690781 0.10126 0.713256 0.23526 0.936201 -0.0311131 
0.477143 0.519031 0.514008 -0.488607 0.353628 0.303907 0.085584 -0.88049 -0.0558379 -0.688944 0.103088 0.71527 0.122535 0.969377 -0.123529 
0.400082 0.539283 0.526402 -0.521546 0.361065 0.301821 0.0817663 -0.87855 -0.0575977 -0.687048 0.107959 0.716235 0.229156 0.928051 -0.0145138 
0.400082 0.539283 0.526402 -0.521546 0.361065 0.301821 0.0817663 -0.87855 -0.0593219 -0.686412 0.114376 0.715708 0.257733 0.940408 -0.0651634 
0.418981 0.521374 0.520159 -0.531092 0.373964 0.285607 0.0785886 -0.878865 -0.0594591 -0.686178 0.119498 0.715083 0.263256 0.919946 -0.0745277 
0.416286 0.51712 0.528689 -0.528943 0.379964 0.275467 0.0777526 -0.879602 -0.0571767 -0.684942 0.122995 0.715862 0.226845 0.952076 -0.0845408 
0.416286 0.51712 0.528689 -0.528943 0.387767 0.26149 0.0787195 -0.880376 -0.0558865 -0.683466 0.127985 0.716499 0.270866 0.94422 -0.11334 
0.416286 0.51712 0.528689 -0.528943 0.392851 0.248399 0.0817142 -0.88164 -0.0558865 -0.683466 0.127985 0.716499 0.270866 0.94422 -0.11334 
0.416286 0.51712 0.528689 -0.528943 0.391194 0.216986 0.0720895 -0.891452 -0.0766566 -0.682378 0.14838 0.711665 0.209388 1.2235 -0.0938805 
0.434266 0.479211 0.521778 -0.556343 0.397623 0.116331 -0.00521567 -0.910129 -0.098143 -0.683441 0.161481 0.705124 0.51472 1.49994 0.0360123 
0.444776 0.45419 0.500756 -0.587477 0.388332 0.0979374 -0.009415 -0.916252 -0.0982229 -0.682603 0.178363 0.701849 0.753471 1.49342 -0.0628772 
