0.041471 -0.872997 0.00430402 0.485941 0.254368 0.31862 0.0541775 -0.911506 -0.0271309 -0.653104 0.0837832 0.75213 0.137425 0.962994 -0.0711321 
0.0417875 -0.873279 0.00380951 0.48541 0.25534 0.31716 0.0533806 -0.91179 -0.0244452 -0.653407 0.0827199 0.752076 0.127347 0.967448 -0.0742443 
0.0418434 -0.873275 0.0037049 0.485413 0.25534 0.31716 0.0533806 -0.91179 -0.0237085 -0.653466 0.0818523 0.752144 0.0992606 0.966094 -0.0754222 
0.0419063 -0.873279 0.00361028 0.485401 0.256128 0.316355 0.0512723 -0.91197 -0.0238165 -0.653483 0.0826095 0.752043 0.14775 0.955988 -0.0730247 
0.0419699 -0.873294 0.00349903 0.48537 0.256454 0.315986 0.0502417 -0.912064 -0.0229755 -0.653675 0.0828053 0.75188 0.126096 0.962361 -0.0717038 
0.0420467 -0.873319 0.00336161 0.485319 0.257067 0.3167 0.0503068 -0.91164 -0.0198983 -0.654435 0.0824747 0.751344 0.284353 1.02085 -0.237402 
0.0421318 -0.873395 0.00320738 0.485176 0.257067 0.3167 0.0503068 -0.91164 -0.0183169 -0.655113 0.0835903 0.75067 0.132397 0.964518 -0.123682 
0.0421742 -0.873429 0.00312094 0.485112 0.257415 0.317325 0.0490611 -0.911392 -0.01748 -0.655466 0.0861715 0.750089 0.131162 0.964415 -0.0839955 
0.042213 -0.873478 0.00304217 0.485021 0.25757 0.318014 0.0482548 -0.911151 -0.0156246 -0.656104 0.0899753 0.749125 0.134573 0.98079 -0.0758 
0.042225 -0.873524 0.00298482 0.484937 0.257812 0.318958 0.0476412 -0.910785 -0.0156246 -0.656104 0.0899753 0.749125 0.134573 0.98079 -0.0758 
0.042267 -0.873564 0.00288268 0.484861 0.258881 0.320357 0.0448142 -0.910134 -0.0156196 -0.655576 0.0969083 0.748722 0.129384 0.96595 -0.0968304 
0.0423355 -0.873589 0.00281519 0.484812 0.260715 0.321201 0.0393637 -0.909565 -0.0154439 -0.654181 0.10053 0.749468 0.13367 0.963601 -0.105327 
0.0424075 -0.873628 0.00269368 0.484735 0.261959 0.321664 0.0348841 -0.909227 -0.0161463 -0.653025 0.102805 0.750152 0.176343 0.956938 -0.109524 
0.0423355 -0.873662 0.00272065 0.48468 0.263487 0.323951 0.026802 -0.908247 -0.0166729 -0.6523 0.102861 0.750764 0.150164 0.951372 -0.119201 
0.0423538 -0.873699 0.00269907 0.484612 0.263654 0.325733 0.024564 -0.907624 -0.0170748 -0.651823 0.101249 0.751388 0.149511 0.965131 -0.107496 
0.0424493 -0.873698 0.00263078 0.484606 0.250907 0.320337 -0.0162453 -0.913327 -0.0251046 -0.659135 0.0770863 0.747642 0.130013 1.06053 0.0137895 
