-0.494548 -0.432908 -0.395024 0.641848 -0.404143 -0.314031 -0.0963587 0.853679 -0.0822717 -0.659669 0.131779 0.735325 0.243054 0.943481 -0.054227 
-0.498222 -0.429065 -0.401473 0.637571 -0.403314 -0.314301 -0.0996346 0.853596 -0.082823 -0.659546 0.132045 0.735326 0.247792 0.940828 -0.0604578 
-0.501106 -0.425158 -0.403996 0.636334 -0.401954 -0.31162 -0.104725 0.85461 -0.0830262 -0.659913 0.131949 0.734991 0.275922 0.930384 -0.0493975 
-0.507582 -0.413547 -0.405757 0.637731 -0.401306 -0.307207 -0.108661 0.85602 -0.0816847 -0.66015 0.132031 0.734913 0.203876 0.958586 -0.032231 
-0.513547 -0.404887 -0.409327 0.636229 -0.40296 -0.299998 -0.110828 0.857521 -0.0814162 -0.658683 0.13678 0.735391 0.280117 0.967078 -0.055662 
-0.521526 -0.393927 -0.415047 0.632905 -0.401158 -0.280686 -0.107151 0.865336 -0.0830138 -0.659266 0.145574 0.732997 0.325252 0.945397 -0.127063 
-0.54116 -0.380894 -0.4135 0.625367 -0.40691 -0.211067 -0.0876183 0.88442 -0.0889491 -0.666144 0.164758 0.721939 0.37909 1.01052 -0.0734167 
-0.54116 -0.380894 -0.4135 0.625367 -0.411199 -0.187413 -0.0870785 0.887811 -0.0889491 -0.666144 0.164758 0.721939 0.37909 1.01052 -0.0734167 
-0.559838 -0.367926 -0.41391 0.616353 -0.415088 -0.159621 -0.0945496 0.890665 -0.0926526 -0.671298 0.175197 0.714199 0.235998 0.880418 -0.274648 
-0.559838 -0.367926 -0.41391 0.616353 -0.419308 -0.136083 -0.0960257 0.892435 -0.10004 -0.668495 0.192105 0.711479 0.519638 1.03201 -0.257054 
-0.598208 -0.342157 -0.414522 0.594347 -0.423825 -0.116846 -0.0965031 0.892976 -0.102404 -0.661907 0.192818 0.717087 0.545253 1.0121 -0.173339 
-0.600722 -0.338211 -0.422333 0.588542 -0.428349 -0.107606 -0.0993469 0.891666 -0.106696 -0.655574 0.193732 0.722015 0.591431 1.01838 -0.122336 
-0.600111 -0.336026 -0.431369 0.583844 -0.438857 -0.106903 -0.113457 0.884931 -0.115396 -0.648874 0.19303 0.726902 0.617207 0.958411 -0.116715 
-0.610386 -0.329354 -0.442355 0.568574 -0.44497 -0.111836 -0.120917 0.880269 -0.126595 -0.640693 0.172156 0.737461 0.501964 1.03862 0.0397301 
-0.606322 -0.33416 -0.443938 0.568885 -0.450408 -0.117019 -0.124882 0.876267 -0.131868 -0.640075 0.160319 0.739738 0.416992 0.889722 0.0286855 
-0.606322 -0.33416 -0.443938 0.568885 -0.456255 -0.121018 -0.132462 0.871573 -0.141204 -0.641188 0.154086 0.738374 0.5751 0.933446 0.121098 
-0.607984 -0.335926 -0.447961 0.562885 -0.462553 -0.122152 -0.141318 0.866691 -0.141204 -0.641188 0.154086 0.738374 0.5751 0.933446 0.121098 
-0.612117 -0.333095 -0.453236 0.555822 -0.468481 -0.132719 -0.148411 0.860747 -0.133531 -0.648227 0.101135 0.742794 0.175094 0.890013 0.129609 
-0.600717 -0.346057 -0.448021 0.5645 -0.478703 -0.154787 -0.153521 0.85048 -0.147853 -0.651967 0.104703 0.736285 0.297005 0.811314 0.128452 
-0.593093 -0.3571 -0.441584 0.570722 -0.48339 -0.167002 -0.155727 0.8451 -0.174018 -0.662725 0.117488 0.718826 0.224448 0.68306 0.0618207 
-0.575338 -0.376942 -0.428435 0.585956 -0.486569 -0.176411 -0.155374 0.841421 -0.178396 -0.668325 0.118366 0.712394 0.294812 0.728524 0.0546679 
-0.575338 -0.376942 -0.428435 0.585956 -0.489834 -0.184037 -0.152695 0.838378 -0.175232 -0.67333 0.114236 0.709134 0.244551 0.775995 0.0562625 
-0.575338 -0.376942 -0.428435 0.585956 -0.492846 -0.191365 -0.146765 0.836028 -0.175232 -0.67333 0.114236 0.709134 0.244551 0.775995 0.0562625 
-0.575338 -0.376942 -0.428435 0.585956 -0.495272 -0.19693 -0.140036 0.834454 -0.169979 -0.679504 0.114008 0.704545 0.269815 0.833151 0.0693331 
