-0.0189504 0.788558 -0.0112972 0.614565 0.00644282 -0.740763 -0.0186132 0.671477 -0.0227326 -0.906154 -0.0618094 -0.41779 
-0.0190815 0.788612 -0.0114451 0.614488 0.00646772 -0.740758 -0.0186514 0.671482 -0.0225096 -0.906235 -0.0615936 -0.417657 
-0.019097 0.788569 -0.0114605 0.614542 0.00652003 -0.740723 -0.0186894 0.671519 -0.0223394 -0.906183 -0.0612543 -0.417829 
-0.0191498 0.788558 -0.0115164 0.614554 0.00659786 -0.74069 -0.0186296 0.671556 -0.0225821 -0.906162 -0.0614326 -0.417836 
-0.0192088 0.788619 -0.0115478 0.614474 0.00660455 -0.740665 -0.0187199 0.671581 -0.0224956 -0.906039 -0.0613428 -0.418119 
-0.0191604 0.788654 -0.011552 0.61443 0.00659808 -0.740681 -0.0186968 0.671564 -0.0223716 -0.906065 -0.0616235 -0.418029 
-0.0191307 0.788724 -0.0115678 0.614341 0.006603 -0.740718 -0.0186501 0.671525 -0.0222044 -0.906102 -0.0613849 -0.417992 
-0.0192024 0.788669 -0.0115726 0.614409 0.00650872 -0.740742 -0.0186008 0.671501 -0.0222216 -0.906069 -0.0612348 -0.418086 
-0.0191019 0.788721 -0.0115145 0.614347 0.00650872 -0.740742 -0.0186008 0.671501 -0.0222115 -0.906141 -0.061214 -0.417933 
-0.018938 0.788642 -0.0113141 0.614457 0.00632847 -0.740715 -0.0183821 0.671538 -0.0222565 -0.906131 -0.0615837 -0.417899 
-0.018938 0.788642 -0.0113141 0.614457 0.00635229 -0.740821 -0.0183373 0.671422 -0.0222565 -0.906131 -0.0615837 -0.417899 
-0.0187423 0.788758 -0.0109707 0.61432 0.00632393 -0.74083 -0.0182733 0.671414 -0.0223708 -0.906181 -0.0618297 -0.417748 
-0.0186026 0.78874 -0.0108887 0.614348 0.00632806 -0.740824 -0.0183107 0.67142 -0.0223275 -0.906211 -0.0618905 -0.417675 
-0.018813 0.78869 -0.0112593 0.614401 0.00635587 -0.740806 -0.0183421 0.671439 -0.0223207 -0.906306 -0.0616982 -0.417497 
-0.018888 0.788765 -0.0113127 0.614301 0.00642025 -0.740743 -0.0183562 0.671507 -0.02234 -0.90621 -0.0617015 -0.417704 
-0.0188239 0.788762 -0.0112587 0.614307 0.006259 -0.740751 -0.0183077 0.671501 -0.0220954 -0.906284 -0.0615625 -0.417578 
-0.0187272 0.78879 -0.0111392 0.614277 0.00624842 -0.740746 -0.0182846 0.671507 -0.0221222 -0.906281 -0.0615838 -0.417581 
-0.0188241 0.788776 -0.0112154 0.61429 0.00638758 -0.740715 -0.018298 0.67154 -0.0221086 -0.9063 -0.0617093 -0.417521 
-0.0188551 0.788751 -0.0113076 0.61432 0.00638688 -0.740703 -0.0183366 0.671552 -0.0221144 -0.906335 -0.0616792 -0.417449 
-0.0188291 0.788824 -0.0112152 0.614228 0.00638945 -0.740732 -0.0182796 0.671522 -0.0220496 -0.906377 -0.0616818 -0.41736 
-0.0187265 0.788789 -0.0110782 0.614279 0.00632487 -0.740748 -0.018286 0.671505 -0.0223285 -0.906169 -0.0616074 -0.417807 
-0.0189976 0.788771 -0.0112116 0.614292 0.00631554 -0.740707 -0.0182487 0.671551 -0.0224938 -0.906158 -0.0617676 -0.417801 
-0.0189295 0.788738 -0.0110246 0.614339 0.00631554 -0.740707 -0.0182487 0.671551 -0.0223657 -0.906141 -0.0616227 -0.417864 
-0.0190805 0.788808 -0.0111696 0.614242 0.00632545 -0.7407 -0.0182594 0.671558 -0.022336 -0.90619 -0.0617387 -0.417743 
-0.0191605 0.788869 -0.0111869 0.614161 0.00632545 -0.7407 -0.0182594 0.671558 -0.0223128 -0.906195 -0.0618309 -0.41772 
-0.0192053 0.788856 -0.0112227 0.614175 0.00636916 -0.740738 -0.0182936 0.671515 -0.0223799 -0.906148 -0.0619472 -0.417801 
-0.0190152 0.788868 -0.0111252 0.614168 0.00633066 -0.740812 -0.0182796 0.671434 -0.0222904 -0.906193 -0.0620155 -0.417697 
-0.0190092 0.788893 -0.0110958 0.614137 0.00639261 -0.740757 -0.0182636 0.671495 -0.022439 -0.906123 -0.0617628 -0.41788 
-0.0189511 0.788827 -0.0111739 0.614221 0.00642618 -0.740672 -0.0182669 0.671588 -0.0224806 -0.906155 -0.061745 -0.41781 
-0.0189016 0.788788 -0.0111269 0.614274 0.00642618 -0.740672 -0.0182669 0.671588 -0.0223092 -0.906176 -0.0616339 -0.417791 
-0.0187915 0.788773 -0.0111751 0.614295 0.00638646 -0.740706 -0.0182882 0.67155 -0.0222527 -0.906128 -0.0615905 -0.417904 
-0.0188389 0.788786 -0.0112325 0.614276 0.00647753 -0.740696 -0.0183323 0.671559 -0.0222269 -0.906139 -0.0618739 -0.41784 
-0.0189814 0.788833 -0.011247 0.614211 0.00647503 -0.740671 -0.0183228 0.671587 -0.0222874 -0.906093 -0.0615955 -0.417978 
-0.0191284 0.788841 -0.0113622 0.614195 0.00644813 -0.740695 -0.0182358 0.671563 -0.0221364 -0.906124 -0.0615442 -0.417926 
-0.0192108 0.788799 -0.011365 0.614246 0.00645616 -0.740702 -0.0182717 0.671554 -0.0221122 -0.906222 -0.061597 -0.417706 
-0.0191532 0.788777 -0.0113984 0.614275 0.00650032 -0.740789 -0.0182193 0.671459 -0.0223378 -0.9061 -0.0619486 -0.417906 
-0.0190717 0.788754 -0.011205 0.614311 0.00650032 -0.740789 -0.0182193 0.671459 -0.0223986 -0.90609 -0.0619882 -0.417919 
-0.0190543 0.788784 -0.0112585 0.614272 0.00641319 -0.740719 -0.0182286 0.671537 -0.022449 -0.906167 -0.0617928 -0.417779 
-0.0190543 0.788598 -0.0112521 0.614511 0.00637454 -0.740736 -0.0182925 0.671517 -0.0223167 -0.906038 -0.0616405 -0.418088 
-0.0190127 0.788712 -0.0112117 0.614366 0.0063525 -0.740697 -0.0183317 0.67156 -0.0222039 -0.906055 -0.0615287 -0.418074 
-0.0189958 0.788771 -0.0111695 0.614292 0.00629612 -0.740721 -0.0182903 0.671534 -0.0223694 -0.905998 -0.0617281 -0.418158 
-0.0189426 0.788631 -0.0110644 0.614475 0.00629573 -0.740648 -0.0183176 0.671614 -0.0224843 -0.906012 -0.0617787 -0.418115 
-0.0187985 0.788672 -0.0110253 0.614427 0.00625388 -0.740611 -0.0182471 0.671657 -0.0221278 -0.906099 -0.0616134 -0.417969 
-0.0187626 0.788659 -0.0109866 0.614446 0.00626821 -0.740539 -0.0182244 0.671737 -0.0221278 -0.906099 -0.0616134 -0.417969 
-0.0185612 0.788641 -0.0108143 0.614479 0.00619043 -0.740443 -0.018144 0.671846 -0.0223665 -0.905991 -0.061495 -0.418208 
-0.0185986 0.788395 -0.0108838 0.614792 0.00613781 -0.740444 -0.0180583 0.671847 -0.0221097 -0.905934 -0.0615958 -0.418331 
-0.0184457 0.788353 -0.0107511 0.614853 0.00610509 -0.740524 -0.0179845 0.671762 -0.0219553 -0.90595 -0.0614385 -0.418328 
-0.0184146 0.788336 -0.0107022 0.614876 0.00600756 -0.740509 -0.0179279 0.671781 -0.0220536 -0.905986 -0.0616247 -0.418218 
-0.0183809 0.788295 -0.0108343 0.614927 0.00606941 -0.740571 -0.0179035 0.671712 -0.0219082 -0.906049 -0.0614286 -0.418117 
-0.0185086 0.788376 -0.01083 0.61482 0.00612292 -0.740503 -0.017964 0.671785 -0.0219479 -0.906053 -0.061375 -0.418113 
-0.0185086 0.788376 -0.01083 0.61482 0.00613028 -0.740548 -0.0180085 0.671734 -0.0219311 -0.906085 -0.0616066 -0.418012 
-0.0184353 0.788489 -0.0106814 0.61468 0.00615176 -0.740566 -0.0180701 0.671713 -0.0219311 -0.906085 -0.0616066 -0.418012 
-0.0183543 0.788505 -0.0105872 0.614663 0.00606112 -0.740554 -0.0180386 0.671728 -0.0221008 -0.905819 -0.061514 -0.418591 
-0.0183982 0.788575 -0.0105538 0.614573 0.0060561 -0.740516 -0.0180616 0.671769 -0.0218707 -0.905946 -0.0616261 -0.418312 
-0.0185074 0.788463 -0.0106453 0.614712 0.00604375 -0.740477 -0.0180466 0.671813 -0.0220589 -0.905905 -0.0613539 -0.418431 
-0.0184337 0.788574 -0.0106453 0.614571 0.00599071 -0.740496 -0.0179685 0.671793 -0.0217695 -0.905915 -0.0615423 -0.418398 
-0.0184766 0.788527 -0.0105736 0.614631 0.00607658 -0.740422 -0.0180223 0.671873 -0.0214588 -0.905931 -0.0611798 -0.418431 
-0.018499 0.78853 -0.0106815 0.614626 0.00617327 -0.740468 -0.0179664 0.671823 -0.0216004 -0.905968 -0.0611851 -0.418345 
-0.0185731 0.788574 -0.0106886 0.614566 0.00611857 -0.740502 -0.0178947 0.671788 -0.0217483 -0.905883 -0.061413 -0.418486 
-0.0186009 0.788563 -0.0107015 0.614579 0.00618721 -0.740524 -0.0179569 0.671761 -0.0216587 -0.906038 -0.0615201 -0.418141 
-0.0186001 0.788524 -0.0107913 0.614628 0.00620359 -0.740523 -0.0179738 0.671762 -0.021732 -0.905993 -0.0615735 -0.418226 
-0.0185722 0.788495 -0.0107317 0.614666 0.00620359 -0.740523 -0.0179738 0.671762 -0.0217882 -0.906009 -0.0614026 -0.418213 
-0.0184887 0.788442 -0.0104113 0.614744 0.00613986 -0.740555 -0.0179111 0.671729 -0.0216658 -0.906029 -0.0614809 -0.418166 
-0.018403 0.788419 -0.0104596 0.614774 0.00614373 -0.74053 -0.0179067 0.671757 -0.0217575 -0.906062 -0.0615029 -0.418086 
-0.0185593 0.788366 -0.0106648 0.614833 0.00622068 -0.740457 -0.0179075 0.671836 -0.021607 -0.906247 -0.0616316 -0.417674 
-0.0185537 0.788405 -0.0104707 0.614788 0.00622926 -0.740498 -0.0178933 0.671792 -0.0215312 -0.906189 -0.0614883 -0.417824 
-0.0185624 0.788371 -0.0106377 0.614828 0.00627039 -0.740457 -0.0179084 0.671835 -0.0216354 -0.906062 -0.0615029 -0.418093 
-0.0185432 0.788249 -0.0105928 0.614986 0.00625056 -0.740463 -0.0179002 0.671829 -0.0216997 -0.906117 -0.0614793 -0.417972 
-0.0184833 0.788289 -0.0106867 0.614935 0.00621548 -0.740505 -0.0179148 0.671783 -0.0216428 -0.906115 -0.0614758 -0.417981 
-0.0185268 0.788314 -0.0107399 0.6149 0.00621279 -0.740492 -0.017988 0.671795 -0.0217377 -0.906133 -0.0615089 -0.417933 
-0.0185015 0.788282 -0.0108125 0.61494 0.00620431 -0.74038 -0.017944 0.671921 -0.0217436 -0.906083 -0.0614574 -0.418048 
-0.0186076 0.788369 -0.0108555 0.614825 0.00619276 -0.740456 -0.0178844 0.671838 -0.021707 -0.906153 -0.0614845 -0.417893 
-0.0186797 0.78849 -0.0107844 0.614669 0.00620131 -0.7405 -0.0178395 0.671791 -0.0218575 -0.906081 -0.0614759 -0.418044 
-0.0187464 0.788493 -0.010831 0.614662 0.00616039 -0.74041 -0.0179043 0.671889 -0.0212466 -0.906277 -0.0610253 -0.417716 
-0.0186227 0.788456 -0.0107976 0.614715 0.00613486 -0.740382 -0.0179908 0.671918 -0.0211188 -0.906147 -0.0608699 -0.418027 
-0.0187126 0.788364 -0.0108281 0.614829 0.00621538 -0.740398 -0.0179813 0.6719 -0.0211013 -0.90616 -0.0610465 -0.417973 
-0.0188316 0.788378 -0.0108513 0.614808 0.00632057 -0.740442 -0.0180339 0.671849 -0.0213207 -0.906107 -0.0615778 -0.417999 
-0.018743 0.788416 -0.0108749 0.614761 0.00632044 -0.740426 -0.017982 0.671867 -0.0212535 -0.906128 -0.0613965 -0.417985 
-0.0187035 0.788489 -0.0109634 0.614667 0.00628945 -0.740454 -0.0179747 0.671838 -0.0212535 -0.906128 -0.0613965 -0.417985 
-0.0186642 0.788404 -0.0109057 0.614778 0.0062477 -0.740367 -0.0179428 0.671935 -0.0211994 -0.906042 -0.0611703 -0.418206 
-0.0187697 0.78848 -0.0109205 0.614677 0.00628636 -0.740407 -0.0179387 0.67189 -0.0211994 -0.906042 -0.0611703 -0.418206 
-0.0186797 0.78848 -0.0108752 0.614681 0.00631071 -0.74034 -0.0180027 0.671961 -0.0210878 -0.906147 -0.061341 -0.417959 
-0.0186652 0.788484 -0.0108711 0.614676 0.00634685 -0.7403 -0.0181036 0.672003 -0.0209138 -0.906158 -0.0611336 -0.417974 
-0.0187556 0.788484 -0.0109208 0.614672 0.00632344 -0.740312 -0.0180846 0.671991 -0.0212724 -0.906093 -0.0613096 -0.418072 
-0.0185923 0.78838 -0.0109295 0.61481 0.00643002 -0.740424 -0.0180964 0.671866 -0.0213518 -0.905998 -0.0613555 -0.418266 
-0.0185983 0.788422 -0.0109813 0.614755 0.00639337 -0.740417 -0.0181124 0.671873 -0.0212633 -0.905926 -0.0613032 -0.418435 
-0.0185338 0.788425 -0.0108647 0.614756 0.00638668 -0.740476 -0.018058 0.67181 -0.021189 -0.905987 -0.0613895 -0.418293 
-0.0184165 0.788443 -0.0108458 0.614736 0.00632168 -0.740478 -0.0179784 0.67181 -0.0210204 -0.906011 -0.0611344 -0.418288 
-0.0184204 0.788498 -0.0107574 0.614668 0.00627608 -0.740473 -0.0179411 0.671818 -0.0208965 -0.906041 -0.0613386 -0.4182 
-0.0184717 0.788572 -0.0108132 0.61457 0.00626315 -0.740456 -0.0178935 0.671837 -0.0208973 -0.906045 -0.0612528 -0.418203 
-0.0185379 0.788605 -0.0107838 0.614525 0.00618648 -0.740532 -0.0178585 0.671755 -0.0208869 -0.906015 -0.0611412 -0.418285 
-0.0186495 0.788664 -0.0108011 0.614447 0.0062232 -0.740541 -0.0178723 0.671745 -0.0210197 -0.905948 -0.0610663 -0.418433 
-0.018686 0.788635 -0.0108671 0.614482 0.0062232 -0.740541 -0.0178723 0.671745 -0.0209359 -0.906047 -0.0610853 -0.418221 
-0.0186576 0.788673 -0.0107914 0.614435 0.00625631 -0.740494 -0.0179053 0.671795 -0.0210096 -0.905974 -0.0609155 -0.418401 
-0.0186605 0.788677 -0.0107589 0.61443 0.00633758 -0.740367 -0.0178413 0.671936 -0.0206537 -0.90591 -0.0608015 -0.418574 
-0.0186598 0.788585 -0.01079 0.614548 0.00632126 -0.740323 -0.0179429 0.671982 -0.0209403 -0.90593 -0.0607812 -0.418518 
-0.0187269 0.788589 -0.0110061 0.614537 0.00634282 -0.740275 -0.0180218 0.672032 -0.020905 -0.905878 -0.0607229 -0.418642 
-0.0188888 0.788453 -0.0111619 0.614704 0.00637594 -0.740297 -0.0180247 0.672009 -0.0207728 -0.905919 -0.0607262 -0.418559 
-0.0188903 0.788333 -0.0110879 0.614859 0.00638509 -0.740274 -0.0180189 0.672034 -0.0205869 -0.905921 -0.0606459 -0.418575 
-0.0187479 0.788387 -0.0111125 0.614794 0.00631764 -0.740304 -0.0179599 0.672003 -0.0204388 -0.905949 -0.0605932 -0.418529 
-0.018679 0.788412 -0.0109982 0.614765 0.00633148 -0.740267 -0.0179528 0.672043 -0.0206166 -0.905947 -0.0606807 -0.418512 
-0.018628 0.788457 -0.010881 0.614711 0.00633148 -0.740267 -0.0179528 0.672043 -0.0206543 -0.90601 -0.0609695 -0.418331 
-0.0187554 0.788442 -0.0110579 0.614723 0.00638197 -0.740394 -0.0179291 0.671904 -0.0206941 -0.905987 -0.0607533 -0.418412 
-0.0187295 0.788435 -0.0110486 0.614734 0.00647586 -0.740412 -0.017961 0.671882 -0.0207431 -0.905922 -0.0609291 -0.418524 
-0.0186515 0.788503 -0.0110052 0.614649 0.00643927 -0.740503 -0.0177872 0.671787 -0.0208268 -0.906083 -0.0609762 -0.418166 
-0.0185273 0.788568 -0.0108878 0.614572 0.00640494 -0.74059 -0.0176477 0.671694 -0.0206972 -0.906099 -0.0610605 -0.418124 
-0.0185003 0.788572 -0.0108737 0.614568 0.00656579 -0.740551 -0.017845 0.671732 -0.0205868 -0.906115 -0.0611654 -0.418081 
-0.0185261 0.788634 -0.0108744 0.614488 0.0065989 -0.740468 -0.0180266 0.671818 -0.0205878 -0.906063 -0.0610754 -0.418206 
-0.0185919 0.788631 -0.0109266 0.614489 0.00661745 -0.740494 -0.0180672 0.671787 -0.0206634 -0.906139 -0.061111 -0.418032 
-0.0185487 0.788769 -0.010909 0.614312 0.00660248 -0.740475 -0.0180872 0.671808 -0.020673 -0.906201 -0.061201 -0.417884 
-0.0186262 0.788795 -0.0108773 0.614278 0.00656373 -0.74043 -0.0181217 0.671857 -0.0207858 -0.906247 -0.0612313 -0.417775 
-0.0185479 0.788769 -0.0108756 0.614314 0.00656373 -0.74043 -0.0181217 0.671857 -0.0207698 -0.906254 -0.0608931 -0.417809 
-0.0185033 0.788789 -0.0108567 0.61429 0.00664759 -0.740411 -0.0180854 0.671879 -0.0207003 -0.906315 -0.0609172 -0.417678 
-0.0184961 0.788748 -0.0108832 0.614343 0.00658995 -0.740395 -0.0180886 0.671897 -0.0207003 -0.906315 -0.0609172 -0.417678 
-0.0185308 0.788817 -0.0108863 0.614253 0.00664156 -0.740442 -0.0181535 0.671843 -0.0206651 -0.906336 -0.0607664 -0.417655 
-0.0185368 0.788848 -0.0109201 0.614211 0.00663001 -0.740511 -0.0180811 0.671768 -0.0207525 -0.906228 -0.0608621 -0.41787 
-0.0186616 0.788917 -0.0109282 0.61412 0.00666687 -0.740491 -0.0181329 0.671789 -0.0205921 -0.906212 -0.0608164 -0.417919 
-0.018564 0.788987 -0.0108776 0.614033 0.00666687 -0.740491 -0.0181329 0.671789 -0.0204957 -0.90622 -0.0606691 -0.417928 
-0.0185589 0.788977 -0.0108535 0.614046 0.00658607 -0.740538 -0.018041 0.67174 -0.0205391 -0.906256 -0.0605992 -0.417858 
-0.0185984 0.788911 -0.0109427 0.614129 0.00661109 -0.740554 -0.018047 0.671722 -0.020465 -0.906211 -0.060795 -0.417931 
-0.0186435 0.788941 -0.0108971 0.614089 0.00660737 -0.740577 -0.0180609 0.671697 -0.0203938 -0.906202 -0.0607156 -0.417966 
-0.0187895 0.788947 -0.0110182 0.614075 0.00655873 -0.740561 -0.0179901 0.671716 -0.0202382 -0.906241 -0.0608103 -0.417875 
-0.0189568 0.788945 -0.0111217 0.614071 0.00662135 -0.740663 -0.0179442 0.671605 -0.0203598 -0.906281 -0.0609382 -0.417764 
-0.0188862 0.789012 -0.0110531 0.613988 0.00662135 -0.740663 -0.0179442 0.671605 -0.020287 -0.906251 -0.0609309 -0.417833 
-0.0189369 0.788936 -0.0110015 0.614085 0.00659272 -0.740757 -0.0179133 0.671502 -0.0204533 -0.906094 -0.0612331 -0.418122 
-0.0189253 0.788897 -0.0110869 0.614134 0.00667007 -0.740785 -0.017963 0.671468 -0.0203598 -0.90626 -0.0609966 -0.417801 
-0.0189346 0.789052 -0.0111574 0.613933 0.00667171 -0.740828 -0.0179417 0.671422 -0.0203644 -0.906151 -0.0609073 -0.418051 
-0.0190324 0.789079 -0.0112398 0.613894 0.00668446 -0.7408 -0.0180061 0.671451 -0.0201635 -0.906172 -0.0607273 -0.41804 
-0.0190387 0.78913 -0.0112577 0.613828 0.00670298 -0.7408 -0.0181102 0.671448 -0.0201868 -0.906288 -0.0608441 -0.417771 
-0.018994 0.789126 -0.0112962 0.613834 0.00666093 -0.74073 -0.018177 0.671524 -0.0202072 -0.906318 -0.0609023 -0.417697 
-0.0190113 0.789049 -0.0113838 0.61393 0.00666093 -0.74073 -0.018177 0.671524 -0.0203698 -0.906242 -0.0609214 -0.417852 
-0.0190088 0.789092 -0.0114008 0.613876 0.00675219 -0.740711 -0.0182559 0.671541 -0.0203698 -0.906242 -0.0609214 -0.417852 
-0.0190789 0.789092 -0.0113944 0.613872 0.00674154 -0.740712 -0.0182867 0.67154 -0.0205066 -0.906238 -0.0604683 -0.417919 
-0.0191056 0.789178 -0.0114311 0.613761 0.00676398 -0.740807 -0.01825 0.671435 -0.0204459 -0.906281 -0.0607421 -0.417788 
-0.0191016 0.789183 -0.0114688 0.613754 0.00676398 -0.740807 -0.01825 0.671435 -0.0204109 -0.90618 -0.0606031 -0.41803 
-0.0189888 0.789191 -0.0114096 0.613749 0.0068146 -0.740841 -0.0183606 0.671395 -0.020434 -0.906242 -0.0608065 -0.417863 
-0.0190157 0.789178 -0.0113939 0.613764 0.00675517 -0.740846 -0.0183219 0.671391 -0.0203948 -0.906249 -0.0608911 -0.417838 
-0.0190321 0.789149 -0.0113794 0.613801 0.00679847 -0.740908 -0.0184235 0.671319 -0.0203948 -0.906249 -0.0608911 -0.417838 
-0.01877 0.789165 -0.0113417 0.61379 0.00672322 -0.740953 -0.0183518 0.671272 -0.020463 -0.906129 -0.0609199 -0.418092 
-0.0187431 0.789169 -0.0113054 0.613786 0.00674775 -0.740916 -0.0183644 0.671312 -0.0204437 -0.906075 -0.060833 -0.418221 
-0.018908 0.789292 -0.0114386 0.61362 0.00673229 -0.740864 -0.018312 0.671372 -0.020328 -0.906216 -0.0609133 -0.41791 
-0.0188128 0.789183 -0.0113657 0.613765 0.00669383 -0.740828 -0.0182268 0.671414 -0.0204089 -0.906177 -0.0610558 -0.41797 
-0.0188472 0.789215 -0.0114027 0.613722 0.00669083 -0.740804 -0.0182433 0.67144 -0.0204089 -0.906177 -0.0610558 -0.41797 
-0.0187962 0.789296 -0.0114469 0.613618 0.00671422 -0.740849 -0.0182347 0.67139 -0.0204197 -0.90611 -0.0610107 -0.418121 
-0.0187975 0.789284 -0.0114023 0.613635 0.00669309 -0.74082 -0.0182061 0.671423 -0.0204354 -0.906075 -0.0607427 -0.418236 
-0.0188342 0.789261 -0.0113945 0.613663 0.00665826 -0.740853 -0.0181705 0.671389 -0.0204987 -0.906153 -0.0607316 -0.418065 
-0.018865 0.789275 -0.0114281 0.613643 0.00665826 -0.740853 -0.0181705 0.671389 -0.0204731 -0.906158 -0.0607096 -0.418059 
-0.0188191 0.789161 -0.0113713 0.613793 0.00662225 -0.740816 -0.0181799 0.671429 -0.0202601 -0.906144 -0.0605389 -0.418124 
-0.0188191 0.789161 -0.0113713 0.613793 0.00666461 -0.740814 -0.0181901 0.671431 -0.02028 -0.906132 -0.0603773 -0.418172 
-0.0187833 0.789166 -0.0114171 0.613787 0.0067809 -0.74082 -0.0182462 0.671421 -0.0202823 -0.906165 -0.0604457 -0.418091 
-0.0188144 0.789114 -0.0114223 0.613852 0.00683432 -0.740787 -0.0181533 0.67146 -0.020335 -0.906131 -0.0604092 -0.418167 
-0.0187676 0.789122 -0.0113696 0.613845 0.00680676 -0.740751 -0.0181961 0.671499 -0.0202788 -0.906266 -0.0602368 -0.417903 
-0.0189164 0.789162 -0.011496 0.613786 0.00682015 -0.740773 -0.0181565 0.671475 -0.0202491 -0.906195 -0.060243 -0.418057 
-0.0191148 0.789113 -0.0115961 0.613841 0.00683171 -0.740828 -0.0181165 0.671416 -0.0199716 -0.906239 -0.0603728 -0.417955 
-0.0192631 0.789048 -0.0116593 0.613918 0.00680027 -0.740765 -0.0181243 0.671485 -0.0200391 -0.906153 -0.0605049 -0.418121 
-0.0190907 0.789027 -0.0116099 0.613953 0.00678021 -0.740742 -0.0180955 0.671511 -0.020029 -0.906249 -0.0607085 -0.417883 
-0.0190786 0.789034 -0.0115969 0.613944 0.00676051 -0.740728 -0.0179766 0.67153 -0.0201962 -0.906105 -0.0606056 -0.418202 
-0.0192031 0.789079 -0.0116671 0.613881 0.00679201 -0.740773 -0.0180074 0.67148 -0.0200797 -0.906138 -0.0606537 -0.418128 
-0.0192385 0.789071 -0.011676 0.61389 0.00691302 -0.740751 -0.0181198 0.6715 -0.019834 -0.906266 -0.0604193 -0.417897 
-0.0191771 0.789038 -0.0116385 0.613934 0.00696835 -0.740673 -0.0180847 0.671587 -0.0198853 -0.90624 -0.0606162 -0.417922 
-0.0191571 0.789076 -0.0116624 0.613886 0.00693104 -0.740662 -0.0180959 0.671598 -0.020209 -0.906229 -0.0605055 -0.417947 
-0.0190923 0.789021 -0.0117272 0.613958 0.00700888 -0.74069 -0.0181224 0.671566 -0.0201804 -0.906372 -0.0605722 -0.417629 
-0.0191645 0.788934 -0.0117398 0.614067 0.00700888 -0.74069 -0.0181224 0.671566 -0.0201559 -0.906464 -0.0605645 -0.417431 
-0.0191799 0.789023 -0.0117908 0.613951 0.0069265 -0.740668 -0.0181167 0.671592 -0.020162 -0.906447 -0.0604371 -0.417486 
-0.0191727 0.789065 -0.0117251 0.613899 0.00683514 -0.74063 -0.0181542 0.671633 -0.0202583 -0.906482 -0.0605609 -0.417388 
-0.0190678 0.789006 -0.0115523 0.61398 0.00683514 -0.74063 -0.0181542 0.671633 -0.0202947 -0.906413 -0.0604038 -0.417559 
-0.0189247 0.789128 -0.0116337 0.613827 0.00692401 -0.740631 -0.0182854 0.671627 -0.0202846 -0.906379 -0.0604192 -0.41763 
-0.0191308 0.789168 -0.0116608 0.613768 0.00686159 -0.740677 -0.0182282 0.671579 -0.0202154 -0.906303 -0.0604606 -0.417794 
-0.0190751 0.78916 -0.011706 0.613779 0.00682992 -0.740604 -0.0183079 0.671657 -0.0199216 -0.906409 -0.0604219 -0.417583 
-0.0190266 0.789127 -0.0117259 0.613823 0.00682992 -0.740604 -0.0183079 0.671657 -0.0199499 -0.906287 -0.0603262 -0.41786 
